mlb_id,player_name,role,team,age,war,war_off,war_def,pa,games,ops_plus,runs_bat,runs_field,games_started,ip,era_plus
685005,Christian Roa,pitcher,HOU,27.0,-0.02,,,,7,,,,0.0,8.7,82.28
685112,Zach McCambley,pitcher,CIN,27.0,0.07,,,,9,,,,0.0,9.7,93.26
685126,Brandon Eisert,pitcher,PIT,28.0,0.06,,,,38,,,,4.0,42.3,91.257
685299,Tanner Gordon,pitcher,COL,28.0,0.41,,,,23,,,,11.0,100.3,82.519
685464,Cade Winquest,pitcher,STL,26.0,-0.15,,,,8,,,,0.0,10.3,77.233
685801,Hunter Bigge,pitcher,TBR,28.0,-0.84,,,,18,,,,0.0,19.3,60.973
686218,Emmet Sheehan,pitcher,LAD,26.0,0.83,,,,23,,,,22.0,112.3,91.905
686228,Juan Burgos,pitcher,ARI,26.0,0.1,,,,4,,,,0.0,4.3,218.4
686475,Tyler Tolbert,pitcher,KCR,28.0,-0.44,,,,5,,,,0.0,4.7,17.646
686560,Gavin Collyer,pitcher,TEX,25.0,-0.11,,,,23,,,,0.0,23.0,76.946
686563,Jonathan Cannon,pitcher,CHW,25.0,-0.12,,,,2,,,,0.0,3.0,52.567
686580,Justin Slaten,pitcher,BOS,28.0,-0.55,,,,36,,,,0.0,31.3,90.181
686610,Ken Waldichuk,pitcher,WSN,28.0,-0.12,,,,5,,,,0.0,9.3,66.286
686613,Hunter Brown,pitcher,HOU,27.0,2.26,,,,19,,,,19.0,102.0,125.916
686628,Blake Burkhalter,pitcher,ATL,25.0,-0.02,,,,1,,,,0.0,1.0,64.0
686678,Chase Solesky,pitcher,TBR,28.0,-0.02,,,,1,,,,0.0,3.0,78.15
686730,Carson Spiers,pitcher,CIN,28.0,-0.07,,,,1,,,,0.0,4.0,50.725
686747,Joe La Sorsa,pitcher,BOS,28.0,-0.06,,,,1,,,,0.0,0.3,32.2
686751,Seth Johnson,pitcher,OAK,27.0,-0.34,,,,25,,,,0.0,28.3,74.002
686753,Drey Jameson,pitcher,ARI,28.0,0.01,,,,12,,,,0.0,19.3,83.245
686780,Pedro Pagés,pitcher,STL,27.0,0.01,,,,2,,,,0.0,2.0,103.4
686790,Trevor McDonald,pitcher,SFG,25.0,-0.19,,,,14,,,,14.0,70.3,78.855
686796,Blake Walston,pitcher,ARI,25.0,0.1,,,,2,,,,0.0,3.0,156.5
686799,Jack Kochanowicz,pitcher,LAA,25.0,-0.81,,,,13,,,,13.0,64.0,65.243
686894,Joey Wiemer,pitcher,WSN,27.0,-0.16,,,,2,,,,0.0,2.0,22.56
686930,Mason Barnett,pitcher,OAK,25.0,-0.67,,,,19,,,,5.0,44.0,62.32
686934,Alex McFarlane,pitcher,PHI,25.0,0.47,,,,16,,,,0.0,15.3,196.825
686973,Louis Varland,pitcher,TOR,28.0,3.54,,,,70,,,,0.0,77.0,342.636
686993,Justin Sterner,pitcher,OAK,29.0,-0.41,,,,46,,,,0.0,42.7,72.952
687060,Blake Adams,pitcher,COL,25.0,-0.15,,,,1,,,,0.0,1.0,14.38
687064,Brandon Young,pitcher,BAL,27.0,2.14,,,,27,,,,27.0,151.7,113.43
687075,Brandon Sproat,pitcher,MIL,25.0,-0.57,,,,22,,,,19.0,97.0,74.672
687134,Bradley Blalock,pitcher,MIA,25.0,-0.03,,,,3,,,,0.0,8.0,74.76
687209,Zach Maxwell,pitcher,CIN,25.0,-0.39,,,,12,,,,0.0,13.0,51.775
687223,Carson Palmquist,pitcher,WSN,25.0,-0.42,,,,11,,,,6.0,16.3,57.086
687239,Ben Peoples,pitcher,TEX,25.0,0.25,,,,16,,,,0.0,16.3,143.06
687273,Quinn Mathews,pitcher,STL,25.0,0.8,,,,8,,,,8.0,44.3,107.339
687287,Patrick Monteverde,pitcher,MIA,28.0,-0.07,,,,1,,,,0.0,4.0,48.85
687309,Cooper Hjerpe,pitcher,STL,25.0,-0.08,,,,3,,,,0.0,9.0,67.633
687312,Gabriel Hughes,pitcher,COL,24.0,0.06,,,,14,,,,13.0,64.0,78.507
687330,Kevin Kelly,pitcher,TBR,28.0,1.69,,,,69,,,,0.0,72.3,168.765
687377,Orlando Ribalta,pitcher,WSN,28.0,0.43,,,,45,,,,0.0,43.0,115.356
687396,Brent Headrick,pitcher,NYY,28.0,2.62,,,,79,,,,0.0,77.0,199.556
687473,Ryan Gusto,pitcher,MIA,27.0,0.85,,,,22,,,,17.0,82.7,97.484
687531,William Kempner,pitcher,MIA,25.0,0.18,,,,9,,,,0.0,12.3,141.775
687562,Jake Bennett,pitcher,BOS,25.0,1.4,,,,19,,,,19.0,109.7,108.865
687570,Connor Prielipp,pitcher,MIN,25.0,0.18,,,,23,,,,21.0,120.3,84.908
687606,Paxton Schultz,pitcher,WSN,28.0,-0.52,,,,27,,,,1.0,32.3,68.065
687721,Cameron Weston,pitcher,BAL,25.0,0.04,,,,1,,,,0.0,1.0,
687765,Mitch Spence,pitcher,KCR,28.0,-0.88,,,,3,,,,1.0,9.3,20.077
687792,DJ Herz,pitcher,WSN,25.0,-0.14,,,,1,,,,1.0,4.0,52.15
687849,Zak Kent,pitcher,WSN,28.0,-0.23,,,,11,,,,0.0,16.3,81.463
687859,Troy Johnston,pitcher,COL,29.0,0.08,,,,2,,,,0.0,2.0,
687911,Bryan King,pitcher,HOU,29.0,-0.91,,,,58,,,,1.0,58.3,76.334
687924,Julian Aguiar,pitcher,CIN,25.0,-0.01,,,,1,,,,0.0,3.0,78.25
687931,Carson Whisenhunt,pitcher,SFG,25.0,-0.64,,,,8,,,,8.0,34.7,62.532
687941,Alec Gamboa,pitcher,BOS,29.0,0.91,,,,19,,,,2.0,29.7,341.775
687985,Josh White,pitcher,MIA,25.0,-0.18,,,,1,,,,0.0,0.7,9.34
688107,Robert Gasser,pitcher,MIL,27.0,1.09,,,,20,,,,19.0,103.3,103.735
688158,David Morgan,pitcher,SDP,26.0,0.12,,,,29,,,,0.0,30.7,98.921
688297,Chris Roycroft,pitcher,OAK,29.0,-0.38,,,,25,,,,0.0,36.3,133.65
688497,Taylor Rashi,pitcher,OAK,30.0,-0.18,,,,4,,,,0.0,5.7,71.044
688642,Zach Agnos,pitcher,COL,25.0,-0.07,,,,40,,,,3.0,87.0,82.695
688692,Jared Simpson,pitcher,WSN,26.0,-0.28,,,,4,,,,1.0,4.3,44.9
688883,Peyton Pallette,pitcher,CLE,25.0,-0.06,,,,16,,,,0.0,20.7,79.0
689017,Landon Knack,pitcher,LAD,28.0,0.07,,,,4,,,,0.0,11.7,111.86
689147,Orion Kerkering,pitcher,PHI,25.0,0.08,,,,62,,,,0.0,58.0,91.591
689149,Chad Dallas,pitcher,TOR,26.0,-0.15,,,,5,,,,0.0,13.0,81.3
689225,Beau Brieske,pitcher,DET,28.0,-0.05,,,,16,,,,0.0,21.7,85.242
689254,Mason Fluharty,pitcher,TOR,24.0,1.1,,,,81,,,,4.0,61.0,129.97
689266,Dylan Dodd,pitcher,ATL,28.0,1.46,,,,46,,,,0.0,46.7,184.008
689296,Anthony Nunez,pitcher,BAL,24.0,0.3,,,,50,,,,0.0,57.7,105.652
689441,Coleman Crow,pitcher,MIL,25.0,-0.22,,,,5,,,,4.0,18.7,79.627
689520,Cody Laweryson,pitcher,MIN,28.0,-0.21,,,,15,,,,0.0,16.7,87.867
689546,Nick Davila,pitcher,SEA,27.0,-0.07,,,,24,,,,0.0,27.3,79.873
689690,Alek Jacob,pitcher,SDP,28.0,-0.01,,,,3,,,,0.0,5.0,80.0
689818,David Sandlin,pitcher,CHW,25.0,-0.52,,,,7,,,,5.0,34.3,67.783
689981,River Ryan,pitcher,DET,27.0,0.23,,,,1,,,,1.0,3.0,
690155,Matt Pushard,pitcher,STL,28.0,-0.08,,,,6,,,,0.0,7.0,79.85
690279,Mason Adams,pitcher,COL,26.0,0.45,,,,5,,,,5.0,23.0,98.5
690440,Bradley Hanner,pitcher,NYY,27.0,-0.28,,,,4,,,,0.0,5.3,37.8
690829,Ben Joyce,pitcher,LAA,25.0,-0.01,,,,16,,,,0.0,15.3,100.1
690925,Clayton Beeter,pitcher,WSN,27.0,0.14,,,,50,,,,0.0,48.0,96.492
690928,Hunter Dobbins,pitcher,STL,26.0,0.69,,,,11,,,,8.0,54.0,106.8
690953,Mick Abel,pitcher,MIN,24.0,0.39,,,,4,,,,3.0,20.3,106.778
690978,Dax Fulton,pitcher,MIA,24.0,0.32,,,,15,,,,0.0,26.0,117.67
690986,Kyle Harrison,pitcher,MIL,24.0,0.54,,,,26,,,,24.0,112.7,98.136
690990,Cade Horton,pitcher,CHC,24.0,0.25,,,,2,,,,2.0,7.3,180.65
690997,Nolan McLean,pitcher,NYM,24.0,2.88,,,,30,,,,30.0,172.7,129.197
691008,Max Rajcic,pitcher,STL,24.0,0.0,,,,6,,,,0.0,9.0,81.16
691384,Luis Perales,pitcher,WSN,23.0,-0.51,,,,6,,,,0.0,11.0,38.843
691548,Rolddy Muñoz,pitcher,ATL,26.0,-0.13,,,,1,,,,0.0,2.0,36.967
691587,Eury Pérez,pitcher,MIA,23.0,1.09,,,,28,,,,28.0,149.0,96.568
691594,Javier Sanoja,pitcher,MIA,23.0,-0.2,,,,5,,,,0.0,4.7,32.171
691725,Andrew Painter,pitcher,PHI,23.0,0.83,,,,24,,,,22.0,120.7,81.056
691769,Philip Abner,pitcher,SFG,24.0,-0.5,,,,13,,,,0.0,19.0,62.61
691799,Grant Taylor,pitcher,CHW,24.0,2.75,,,,59,,,,4.0,82.0,183.895
691945,Carter Baumler,pitcher,TEX,24.0,0.08,,,,4,,,,0.0,5.7,129.65
691946,George Klassen,pitcher,LAA,24.0,0.36,,,,6,,,,6.0,27.0,110.991
691951,Sam Aldegheri,pitcher,LAA,24.0,-0.21,,,,9,,,,6.0,33.7,79.905
692030,Jose Corniell,pitcher,TEX,23.0,-0.51,,,,2,,,,0.0,4.3,20.23
692064,José Rodríguez,pitcher,TOR,24.0,0.18,,,,3,,,,0.0,3.7,
692230,Carlos Rodriguez,pitcher,MIL,24.0,0.07,,,,4,,,,0.0,9.3,111.625
692437,Winston Santos,pitcher,TEX,24.0,-0.06,,,,1,,,,0.0,2.0,51.25
693308,Nick Frasso,pitcher,COL,27.0,-0.1,,,,17,,,,0.0,18.7,74.464
693312,Kyle Nicolas,pitcher,CIN,27.0,-0.19,,,,7,,,,0.0,7.3,51.129
693313,Carson Seymour,pitcher,SFG,27.0,-0.49,,,,22,,,,0.0,28.7,80.981
693433,Bryan Woo,pitcher,SEA,26.0,2.16,,,,29,,,,29.0,167.7,99.479
693645,Cam Schlittler,pitcher,NYY,25.0,6.99,,,,32,,,,32.0,190.7,216.324
693686,Spencer Miles,pitcher,TOR,25.0,2.62,,,,48,,,,8.0,94.7,171.474
693713,Emiliano Teodo,pitcher,TEX,25.0,-0.05,,,,1,,,,0.0,1.7,44.15
693821,Bryce Elder,pitcher,ATL,27.0,1.28,,,,26,,,,26.0,149.0,103.132
693855,Ian Seymour,pitcher,TBR,27.0,0.25,,,,45,,,,15.0,127.3,95.627
694037,Daniel Palencia,pitcher,CHC,26.0,0.08,,,,30,,,,0.0,27.3,108.367
694297,Brandon Pfaadt,pitcher,ARI,27.0,1.77,,,,28,,,,18.0,128.3,112.875
694335,Matt Svanson,pitcher,STL,27.0,-1.29,,,,41,,,,1.0,43.3,53.969
694341,Brendan Beck,pitcher,NYY,27.0,-0.2,,,,3,,,,1.0,7.7,53.271
694346,Trey Gibson,pitcher,BAL,24.0,-0.64,,,,8,,,,7.0,33.0,56.252
694350,Zach Brzykcy,pitcher,MIA,26.0,0.05,,,,2,,,,0.0,3.0,150.8
694357,Ricky Tiedemann,pitcher,TOR,23.0,0.2,,,,5,,,,0.0,6.0,309.4
694360,Beck Way,pitcher,KCR,26.0,0.03,,,,19,,,,1.0,23.3,107.89
694361,Will Klein,pitcher,LAD,26.0,-0.1,,,,36,,,,3.0,41.7,114.929
694363,Jared Shuster,pitcher,STL,27.0,-0.29,,,,5,,,,0.0,9.0,45.089
694397,Marco Raya,pitcher,MIN,23.0,0.1,,,,3,,,,0.0,6.0,147.8
694462,Hurston Waldrep,pitcher,ATL,24.0,-0.32,,,,3,,,,2.0,10.7,51.78
694477,Chad Patrick,pitcher,MIL,27.0,2.12,,,,55,,,,6.0,104.3,133.828
694494,Ty Johnson,pitcher,TBR,24.0,-0.07,,,,6,,,,0.0,4.7,77.9
694646,Chayce McDermott,pitcher,NYM,27.0,-0.04,,,,5,,,,0.0,7.7,79.364
694680,Trevor Martin,pitcher,LAA,25.0,-0.26,,,,7,,,,0.0,14.3,101.683
694738,Landen Roupp,pitcher,SFG,27.0,1.56,,,,29,,,,29.0,155.0,100.446
694753,Khristian Curtis,pitcher,PIT,24.0,0.19,,,,5,,,,0.0,17.3,96.833
694795,Josh Ekness,pitcher,MIA,24.0,0.0,,,,27,,,,0.0,27.0,111.027
694819,Jacob Misiorowski,pitcher,MIL,24.0,6.16,,,,29,,,,29.0,169.3,223.106
694820,Braxton Roxby,pitcher,SFG,27.0,-0.06,,,,2,,,,0.0,2.0,53.1
694851,Andrew Hoffmann,pitcher,ARI,26.0,-0.37,,,,8,,,,0.0,11.7,55.93
694918,Blade Tidwell,pitcher,SFG,25.0,0.27,,,,17,,,,9.0,56.7,90.879
694973,Paul Skenes,pitcher,PIT,24.0,3.1,,,,31,,,,31.0,168.0,113.692
695001,Alimber Santa,pitcher,HOU,23.0,0.29,,,,10,,,,0.0,15.3,357.4
695034,Kade Morris,pitcher,OAK,24.0,-0.63,,,,6,,,,2.0,17.3,41.41
695049,Brett Kerry,pitcher,LAA,27.0,0.19,,,,3,,,,0.0,13.7,104.4
695076,Rhett Lowder,pitcher,CIN,24.0,-0.33,,,,28,,,,25.0,127.3,69.834
695239,Robby Ahlstrom,pitcher,TEX,27.0,-0.71,,,,42,,,,0.0,37.0,63.952
695243,Mason Miller,pitcher,SDP,27.0,3.45,,,,63,,,,0.0,67.0,333.956
695378,Jack Sinclair,pitcher,WSN,27.0,0.25,,,,7,,,,0.0,7.7,192.1
695380,Alex Hoppe,pitcher,BAL,27.0,-0.08,,,,41,,,,0.0,41.7,150.6
695418,Brad Lord,pitcher,WSN,26.0,1.01,,,,39,,,,5.0,80.0,109.954
695445,Chase Lee,pitcher,TOR,27.0,-0.28,,,,7,,,,0.0,8.0,58.114
695505,Chase Burns,pitcher,CIN,23.0,4.86,,,,29,,,,29.0,154.3,146.753
695534,Chase Petty,pitcher,CIN,23.0,0.14,,,,16,,,,3.0,31.7,87.588
695549,Jackson Jobe,pitcher,DET,23.0,0.47,,,,8,,,,8.0,40.7,105.839
695611,Gage Jump,pitcher,OAK,23.0,0.61,,,,20,,,,20.0,98.7,81.168
695684,Elmer Rodríguez,pitcher,NYY,22.0,-0.01,,,,6,,,,6.0,26.7,78.444
696062,Wilber Dotel,pitcher,PIT,23.0,0.34,,,,21,,,,2.0,39.3,97.81
696070,Kendry Rojas,pitcher,MIN,23.0,0.61,,,,12,,,,4.0,29.7,126.764
696131,Mason Black,pitcher,KCR,26.0,0.1,,,,17,,,,0.0,31.3,96.193
696136,Jordan Wicks,pitcher,CHC,26.0,-0.85,,,,4,,,,2.0,10.3,41.85
696146,Hagen Smith,pitcher,CHW,22.0,1.26,,,,16,,,,1.0,25.3,401.6
696147,Sam Bachman,pitcher,LAA,26.0,0.23,,,,42,,,,0.0,46.7,99.895
696149,Bubba Chandler,pitcher,PIT,23.0,1.73,,,,30,,,,29.0,151.3,102.436
696270,Ryan Johnson,pitcher,LAA,23.0,0.04,,,,21,,,,18.0,95.0,81.788
696519,Samy Natera,pitcher,LAA,26.0,0.75,,,,28,,,,0.0,31.7,129.909
696522,Hayden Juenger,pitcher,OAK,25.0,-0.43,,,,15,,,,0.0,16.0,52.263
697811,Dylan Ross,pitcher,NYM,25.0,0.04,,,,1,,,,0.0,1.0,
697812,Joe Rock,pitcher,OAK,25.0,0.09,,,,5,,,,0.0,10.3,125.375
699008,Antwone Kelly,pitcher,PIT,22.0,0.09,,,,6,,,,0.0,14.3,90.45
699044,Miguel Ullola,pitcher,HOU,24.0,0.16,,,,8,,,,2.0,10.7,125.6
699134,Bradgley Rodriguez,pitcher,SDP,22.0,1.22,,,,66,,,,4.0,70.0,174.411
699151,Jedixson Paez,pitcher,BOS,22.0,-0.55,,,,4,,,,1.0,6.7,24.471
699823,Tyler Davis,pitcher,CHW,27.0,0.43,,,,29,,,,0.0,30.7,121.242
700241,Michael McGreevy,pitcher,STL,25.0,1.94,,,,30,,,,30.0,164.0,101.447
700249,Cade Povich,pitcher,BAL,26.0,0.55,,,,8,,,,7.0,37.0,94.489
700270,Yilber Díaz,pitcher,DET,25.0,-0.27,,,,5,,,,0.0,6.0,59.562
700327,Welinton Herrera,pitcher,COL,22.0,0.11,,,,3,,,,0.0,2.3,
700363,AJ Smith-Shawver,pitcher,ATL,23.0,-0.3,,,,7,,,,5.0,28.0,66.585
700413,Tyler Uberstine,pitcher,BOS,27.0,0.04,,,,1,,,,0.0,2.7,138.4
700669,Gordon Graceffo,pitcher,STL,26.0,1.43,,,,60,,,,1.0,78.3,141.696
700712,Walbert Ureña,pitcher,LAA,22.0,3.93,,,,28,,,,26.0,144.3,146.655
700842,Eduardo Rivera,pitcher,BOS,23.0,-0.13,,,,4,,,,3.0,10.0,67.443
701121,Logan VanWey,pitcher,HOU,27.0,0.23,,,,6,,,,0.0,8.0,190.55
701474,Duncan Davitt,pitcher,SFG,26.0,0.1,,,,3,,,,0.0,4.3,110.8
701519,Travis Adams,pitcher,MIN,26.0,0.27,,,,39,,,,0.0,57.0,88.78
701542,Will Warren,pitcher,NYY,27.0,0.87,,,,31,,,,29.0,152.3,104.259
701552,Andre Granillo,pitcher,WSN,26.0,-0.39,,,,8,,,,0.0,9.3,46.4
701656,Logan Henderson,pitcher,MIL,24.0,3.15,,,,17,,,,17.0,93.3,165.831
701719,Tyler Samaniego,pitcher,BOS,27.0,0.26,,,,20,,,,1.0,20.3,157.05
701780,Tanner McDougal,pitcher,CHW,23.0,-0.06,,,,1,,,,0.0,0.3,32.6
702021,Will Dion,pitcher,WSN,26.0,0.41,,,,25,,,,1.0,45.7,118.736
702047,Alex Cook,pitcher,TBR,25.0,0.0,,,,4,,,,0.0,5.7,93.367
702056,Trey Yesavage,pitcher,TOR,22.0,2.0,,,,19,,,,19.0,95.7,119.962
702070,Noah Cameron,pitcher,KCR,26.0,2.21,,,,30,,,,29.0,172.3,104.796
702153,Brian Fitzpatrick,pitcher,MIL,26.0,0.12,,,,5,,,,0.0,6.7,323.8
702193,Andrew Morris,pitcher,MIN,24.0,-0.02,,,,61,,,,3.0,70.7,96.997
702273,Noah Schultz,pitcher,CHW,22.0,-0.26,,,,17,,,,14.0,69.0,73.916
702275,JR Ritchie,pitcher,ATL,23.0,-0.09,,,,15,,,,9.0,62.7,84.554
702281,Robby Snelling,pitcher,MIA,22.0,0.01,,,,1,,,,1.0,5.0,80.0
702303,Riley Martin,pitcher,CHC,28.0,0.18,,,,8,,,,1.0,8.3,204.15
702352,Spencer Bivens,pitcher,SFG,32.0,-0.48,,,,4,,,,0.0,5.0,30.0
702474,Mike Paredes,pitcher,MIN,25.0,0.19,,,,9,,,,5.0,34.3,89.5
702566,Owen Murphy,pitcher,ATL,22.0,-0.16,,,,4,,,,1.0,9.0,87.92
702752,Jonathan Pintaro,pitcher,NYM,28.0,0.11,,,,21,,,,0.0,30.3,93.233
702885,Cesar Perdomo,pitcher,SFG,24.0,0.32,,,,4,,,,3.0,19.3,109.925
703615,Jose Cabrera,pitcher,ARI,24.0,0.23,,,,7,,,,5.0,27.0,97.854
703725,Luis Gastelum,pitcher,STL,24.0,-0.31,,,,32,,,,0.0,34.3,88.241
800048,Parker Messick,pitcher,CLE,25.0,5.77,,,,30,,,,30.0,178.3,157.859
800311,Didier Fuentes,pitcher,ATL,21.0,2.57,,,,56,,,,1.0,71.3,187.017
800600,Jackson Kent,pitcher,WSN,23.0,-0.37,,,,7,,,,7.0,32.3,68.065
801139,Payton Tolle,pitcher,BOS,23.0,2.94,,,,25,,,,25.0,143.0,135.933
801403,Chase Dollander,pitcher,COL,24.0,1.07,,,,10,,,,3.0,44.0,128.111
801434,Paul Gervase,pitcher,LAD,26.0,0.15,,,,4,,,,0.0,7.7,186.7
801725,Luis De León,pitcher,BAL,23.0,0.17,,,,7,,,,0.0,8.7,205.7
802408,Brycen Mautz,pitcher,STL,24.0,-0.21,,,,6,,,,1.0,13.0,57.86
804267,Zac Thornton,pitcher,NYM,24.0,1.7,,,,14,,,,14.0,79.3,121.007
804619,John Klein,pitcher,MIN,24.0,0.05,,,,3,,,,0.0,4.3,109.1
804636,Jonah Tong,pitcher,NYM,23.0,-0.09,,,,6,,,,3.0,25.7,98.833
804668,Rafael Flores,pitcher,PIT,25.0,0.03,,,,1,,,,0.0,1.0,
804926,Austin Peterson,pitcher,CLE,26.0,0.06,,,,1,,,,0.0,2.0,
805074,Yunior Marte,pitcher,SFG,22.0,0.08,,,,4,,,,2.0,19.3,87.94
805123,AJ Blubaugh,pitcher,HOU,25.0,1.01,,,,61,,,,0.0,92.3,111.026
805299,Brandyn Garcia,pitcher,ARI,26.0,1.97,,,,55,,,,0.0,49.0,229.47
805326,Tyler Schweitzer,pitcher,CHW,25.0,0.65,,,,18,,,,0.0,37.3,135.962
805345,Trent Harris,pitcher,SFG,27.0,0.49,,,,19,,,,0.0,21.0,190.74
805427,Drew Sommers,pitcher,DET,25.0,0.12,,,,42,,,,0.0,39.0,114.231
805673,Zebby Matthews,pitcher,MIN,26.0,0.95,,,,23,,,,23.0,130.3,85.466
806188,Cade Gibson,pitcher,MIA,28.0,-0.57,,,,44,,,,1.0,48.7,75.441
806960,Luis Morales,pitcher,OAK,23.0,-1.09,,,,5,,,,2.0,16.0,33.5
807739,Kade Anderson,pitcher,SEA,21.0,0.46,,,,6,,,,6.0,32.3,94.273
807743,Sean Sullivan,pitcher,COL,23.0,-0.37,,,,5,,,,5.0,22.3,56.541
808825,Andrew Sears,pitcher,DET,23.0,-0.59,,,,5,,,,3.0,17.3,82.18
808963,Roki Sasaki,pitcher,LAD,24.0,0.7,,,,23,,,,23.0,119.3,91.213
808967,Yoshinobu Yamamoto,pitcher,LAD,27.0,5.85,,,,27,,,,27.0,179.0,166.75
808970,Woo-Suk Go,pitcher,MIN,27.0,-0.11,,,,4,,,,0.0,4.0,50.675
810938,Ben Williamson,pitcher,TBR,25.0,0.03,,,,5,,,,0.0,5.0,124.55
811315,Brody Hopkins,pitcher,TBR,24.0,-0.02,,,,3,,,,0.0,3.0,78.15
813349,Connelly Early,pitcher,BOS,24.0,1.78,,,,17,,,,17.0,91.7,119.674
814305,Yunior Tur,pitcher,OAK,26.0,-0.74,,,,7,,,,0.0,10.3,27.647
814490,Ethan Pecko,pitcher,HOU,23.0,0.39,,,,6,,,,4.0,28.7,110.133
815081,Mark Manfredi,pitcher,COL,26.0,0.47,,,,12,,,,0.0,13.7,153.56
815083,Mitch Farris,pitcher,LAA,25.0,0.48,,,,31,,,,0.0,56.0,109.304
820862,José Fermin,pitcher,LAA,24.0,0.62,,,,50,,,,0.0,52.0,129.761
837227,Tatsuya Imai,pitcher,HOU,28.0,0.37,,,,22,,,,15.0,75.7,82.393
