game_date,game_number,season,home_team,away_team,home_score,away_score,home_win,D/N,Attendance,Streak,Win,Loss,Save,Inn
2024-07-13,1,2024,MIL,WSN,5.0,6.0,0,D,34169.0,-3,Law,Megill,Finnegan,9.0
2024-07-13,1,2024,NYM,COL,7.0,3.0,1,D,31029.0,5,Buttó,Feltner,Núñez,9.0
2024-07-13,1,2024,PHI,OAK,11.0,5.0,1,D,44231.0,1,Phillips,Spence,,9.0
2024-07-13,1,2024,SDP,ATL,4.0,0.0,1,D,43097.0,1,Cease,López,,9.0
2024-07-13,1,2024,SFG,MIN,2.0,4.0,0,D,32582.0,-1,Sands,Rogers,Duran,9.0
2024-07-13,1,2024,STL,CHC,11.0,3.0,1,D,39129.0,1,Lynn,Wesneski,,9.0
2024-07-13,1,2024,TBR,CLE,2.0,4.0,0,D,19946.0,-1,Sandlin,Cleavinger,Clase,9.0
2024-07-13,2,2024,STL,CHC,5.0,4.0,1,N,43827.0,2,Romero,Hodge,Helsley,9.0
2024-07-14,1,2024,ARI,TOR,7.0,8.0,0,D,24732.0,-1,Richards,Ginkel,Green,9.0
2024-07-14,1,2024,BAL,NYY,6.0,5.0,1,D,39031.0,1,Kimbrel,Holmes,,9.0
2024-07-14,1,2024,BOS,KCR,5.0,4.0,1,D,35351.0,2,Bello,Singer,Jansen,9.0
2024-07-14,1,2024,CHW,PIT,4.0,9.0,0,D,16501.0,-4,Priester,Kuhl,,9.0
2024-07-14,1,2024,CIN,MIA,2.0,3.0,0,D,28514.0,-1,Puk,Cruz,Scott,9.0
2024-07-14,1,2024,DET,LAD,4.0,3.0,1,D,35159.0,2,Faedo,Ramírez,,9.0
2024-07-14,1,2024,HOU,TEX,2.0,4.0,0,D,38622.0,-2,Sborz,Blanco,Yates,9.0
2024-07-14,1,2024,LAA,SEA,3.0,2.0,1,D,26015.0,3,Crouse,Voth,Contreras,9.0
2024-07-14,1,2024,MIL,WSN,9.0,3.0,1,D,35040.0,1,Rea,Irvin,,9.0
2024-07-14,1,2024,NYM,COL,5.0,8.0,0,D,24970.0,-1,Lawrence,Quintana,Vodnik,9.0
2024-07-14,1,2024,PHI,OAK,3.0,18.0,0,D,43025.0,-1,Estes,Mercado,,9.0
2024-07-14,1,2024,SDP,ATL,3.0,6.0,0,D,42132.0,-1,Sale,Vásquez,Iglesias,9.0
2024-07-14,1,2024,SFG,MIN,3.0,2.0,1,D,34115.0,1,Walker,Duran,,9.0
2024-07-14,1,2024,STL,CHC,3.0,8.0,0,D,39314.0,-1,Taillon,Mikolas,,9.0
2024-07-14,1,2024,TBR,CLE,2.0,0.0,1,D,21875.0,1,Pepiot,Lively,Fairbanks,9.0
2024-07-19,1,2024,CHC,ARI,2.0,5.0,0,D,40691.0,-1,Nelson,Steele,Sewald,9.0
2024-07-19,1,2024,CLE,SDP,7.0,0.0,1,N,37242.0,1,Bibee,Waldron,,9.0
2024-07-19,1,2024,COL,SFG,7.0,3.0,1,N,40115.0,2,Beeks,Rogers,,9.0
2024-07-19,1,2024,KCR,CHW,7.0,1.0,1,N,26693.0,1,Wacha,Flexen,,9.0
2024-07-19,1,2024,LAD,BOS,4.0,1.0,1,N,51562.0,1,Yarbrough,Bernardino,Hudson,9.0
2024-07-19,1,2024,MIA,NYM,6.0,4.0,1,N,16542.0,2,Bender,Manaea,Scott,9.0
2024-07-19,1,2024,NYY,TBR,6.0,1.0,1,N,47036.0,1,Cole,Eflin,,9.0
2024-07-19,1,2024,OAK,LAA,13.0,3.0,1,N,11596.0,2,Sears,Canning,,9.0
2024-07-19,1,2024,PIT,PHI,8.0,7.0,1,N,39530.0,5,Mlodzinski,Alvarado,,9.0
2024-07-19,1,2024,SEA,HOU,0.0,3.0,0,N,40948.0,-4,Brown,Castillo,Hader,9.0
2024-07-19,1,2024,TEX,BAL,1.0,9.0,0,N,36336.0,-1,Burnes,Eovaldi,,9.0
2024-07-19,1,2024,TOR,DET,4.0,5.0,0,N,39697.0,-1,Flaherty,Bassitt,Holton,9.0
2024-07-19,1,2024,WSN,CIN,8.0,5.0,1,N,38402.0,1,Corbin,Montas,Finnegan,9.0
2024-07-20,1,2024,ATL,STL,3.0,2.0,1,D,37042.0,2,Johnson,Roycroft,,10.0
2024-07-20,1,2024,CHC,ARI,0.0,3.0,0,N,39595.0,-2,Gallen,Hendricks,Sewald,9.0
2024-07-20,1,2024,CLE,SDP,0.0,7.0,0,N,37485.0,-1,Cease,Williams,,9.0
2024-07-20,1,2024,COL,SFG,4.0,3.0,1,N,44178.0,3,Freeland,Webb,Vodnik,9.0
2024-07-20,1,2024,KCR,CHW,6.0,1.0,1,N,27545.0,2,Singer,Cannon,,9.0
2024-07-20,1,2024,LAD,BOS,7.0,6.0,1,D,48129.0,2,Treinen,Weissert,,11.0
2024-07-20,1,2024,MIA,NYM,0.0,1.0,0,D,21902.0,-1,Severino,Muñoz,Díaz,9.0
2024-07-20,1,2024,MIN,MIL,4.0,8.0,0,N,41679.0,-2,Junis,Okert,,12.0
2024-07-20,1,2024,NYY,TBR,1.0,9.0,0,D,43173.0,-1,Bradley,Cortés,,9.0
2024-07-20,1,2024,OAK,LAA,8.0,2.0,1,D,14574.0,3,Spence,Kochanowicz,,9.0
2024-07-20,1,2024,PIT,PHI,4.0,1.0,1,N,39114.0,6,Ortiz,Sánchez,,9.0
2024-07-20,1,2024,SEA,HOU,2.0,4.0,0,N,38017.0,-5,Scott,Stanek,Hader,9.0
2024-07-20,1,2024,TEX,BAL,4.0,8.0,0,N,38410.0,-2,Rodriguez,Scherzer,,9.0
2024-07-20,1,2024,TOR,DET,3.0,7.0,0,D,38583.0,-2,Faedo,Kikuchi,,9.0
2024-07-20,1,2024,WSN,CIN,5.0,4.0,1,N,32734.0,2,Law,Wilson,Finnegan,9.0
2024-07-20,2,2024,ATL,STL,5.0,9.0,0,N,42168.0,-1,Gray,Elder,Leahy,9.0
2024-07-21,1,2024,ATL,STL,2.0,6.0,0,D,36348.0,-2,Mikolas,Schwellenbach,,9.0
2024-07-21,1,2024,CHC,ARI,2.0,1.0,1,D,39162.0,1,Neris,Mantiply,,10.0
2024-07-21,1,2024,CLE,SDP,1.0,2.0,0,D,30491.0,-2,King,Lively,Suarez,9.0
2024-07-21,1,2024,COL,SFG,2.0,3.0,0,D,30507.0,-1,Birdsong,Feltner,Doval,9.0
2024-07-21,1,2024,KCR,CHW,4.0,1.0,1,D,22226.0,3,Lugo,Brebbia,,9.0
2024-07-21,1,2024,LAD,BOS,9.0,6.0,1,D,50824.0,3,Paxton,Crawford,Hudson,9.0
2024-07-21,1,2024,MIA,NYM,4.0,2.0,1,D,19418.0,1,Cronin,Scott,Scott,9.0
2024-07-21,1,2024,MIN,MIL,7.0,8.0,0,D,36327.0,-3,Koenig,Jax,Megill,9.0
2024-07-21,1,2024,NYY,TBR,4.0,6.0,0,D,45178.0,-2,Cleavinger,Stroman,Fairbanks,9.0
2024-07-21,1,2024,OAK,LAA,5.0,8.0,0,D,10380.0,-1,Garcia,Erceg,Estévez,9.0
2024-07-21,1,2024,PIT,PHI,0.0,6.0,0,D,38291.0,-1,Phillips,Gonzales,,9.0
2024-07-21,1,2024,SEA,HOU,6.0,4.0,1,D,35038.0,1,Woo,Blanco,Muñoz,9.0
2024-07-21,1,2024,TEX,BAL,3.0,2.0,1,D,31808.0,1,Heaney,Kremer,Yates,9.0
2024-07-21,1,2024,TOR,DET,5.0,4.0,1,D,38766.0,1,Gausman,Montero,Green,9.0
2024-07-21,1,2024,WSN,CIN,5.0,2.0,1,D,23967.0,3,Garcia,Sims,Finnegan,9.0
2024-07-22,1,2024,ATL,CIN,1.0,4.0,0,N,38779.0,-3,Greene,López,,9.0
2024-07-22,1,2024,CHC,MIL,3.0,1.0,1,N,35741.0,2,Smyly,Myers,Neris,9.0
2024-07-22,1,2024,CLE,DET,2.0,8.0,0,N,22451.0,-3,Skubal,Carrasco,,9.0
2024-07-22,1,2024,COL,BOS,9.0,8.0,1,N,35261.0,1,Lawrence,Horn,,12.0
2024-07-22,1,2024,KCR,ARI,10.0,4.0,1,N,16275.0,4,Ragans,Díaz,,9.0
2024-07-22,1,2024,LAD,SFG,3.0,2.0,1,N,49576.0,4,Treinen,Miller,Hudson,9.0
2024-07-22,1,2024,MIA,NYM,4.0,6.0,0,N,13068.0,-1,Peterson,Chirinos,Díaz,9.0
2024-07-22,1,2024,MIN,PHI,7.0,2.0,1,N,29904.0,1,Ober,Suarez,Sands,9.0
2024-07-22,1,2024,NYY,TBR,9.0,1.0,1,D,40824.0,1,Rodón,Littell,,9.0
2024-07-22,1,2024,OAK,HOU,4.0,0.0,1,N,4517.0,1,Harris,Arrighetti,,9.0
2024-07-22,1,2024,PIT,STL,2.0,1.0,1,N,18970.0,1,Chapman,King,Bednar,9.0
2024-07-22,1,2024,SEA,LAA,1.0,3.0,0,N,22528.0,-1,Garcia,Thornton,Estévez,9.0
2024-07-22,1,2024,TEX,CHW,4.0,3.0,1,N,30832.0,2,Hernández,Wilson,,10.0
2024-07-23,1,2024,CHC,MIL,0.0,1.0,0,N,37651.0,-1,Peguero,Taillon,Megill,9.0
2024-07-23,1,2024,CLE,DET,5.0,4.0,1,N,23277.0,1,Smith,Wentz,Clase,9.0
2024-07-23,1,2024,COL,BOS,0.0,6.0,0,N,36553.0,-1,Criswell,Blach,,9.0
2024-07-23,1,2024,KCR,ARI,2.0,6.0,0,N,21993.0,-1,Montgomery,Marsh,,9.0
2024-07-23,1,2024,LAD,SFG,5.0,2.0,1,N,52627.0,5,Knack,Hicks,Phillips,9.0
2024-07-23,1,2024,MIA,BAL,6.0,3.0,1,N,10410.0,1,Puk,Suárez,Scott,9.0
2024-07-23,1,2024,MIN,PHI,0.0,3.0,0,N,31272.0,-1,Soto,Duran,Strahm,9.0
2024-07-23,1,2024,NYY,NYM,2.0,3.0,0,N,47453.0,-1,Quintana,Tonkin,Diekman,9.0
2024-07-23,1,2024,OAK,HOU,8.0,2.0,1,N,5896.0,2,Bido,Bloss,,9.0
2024-07-23,1,2024,PIT,STL,1.0,2.0,0,N,32422.0,-1,Fernandez,Skenes,Helsley,9.0
2024-07-23,1,2024,SEA,LAA,1.0,5.0,0,N,26496.0,-2,Soriano,Gilbert,,9.0
2024-07-23,1,2024,TEX,CHW,3.0,2.0,1,N,39240.0,3,Gray,Crochet,Yates,9.0
2024-07-23,1,2024,TOR,TBR,2.0,4.0,0,N,38575.0,-1,Alexander,Berríos,Fairbanks,9.0
2024-07-23,1,2024,WSN,SDP,0.0,4.0,0,N,20749.0,-1,Vásquez,Herz,,9.0
2024-07-24,1,2024,ATL,CIN,4.0,9.0,0,D,34407.0,-4,Moll,Winans,,9.0
2024-07-24,1,2024,CHC,MIL,2.0,3.0,0,D,37679.0,-2,Junis,Neris,Payamps,9.0
2024-07-24,1,2024,CLE,DET,2.0,1.0,1,N,24633.0,2,Gaddis,Brieske,Clase,9.0
2024-07-24,1,2024,COL,BOS,20.0,7.0,1,D,36579.0,1,Quantrill,Pivetta,,9.0
2024-07-24,1,2024,KCR,ARI,6.0,8.0,0,N,15931.0,-2,Mantiply,McArthur,,9.0
2024-07-24,1,2024,LAD,SFG,3.0,8.0,0,N,54070.0,-1,Ray,Glasnow,,9.0
2024-07-24,1,2024,MIA,BAL,6.0,3.0,1,N,12127.0,2,Nardi,Webb,Scott,9.0
2024-07-24,1,2024,MIN,PHI,5.0,4.0,1,D,33813.0,1,Duran,Soto,,9.0
2024-07-24,1,2024,NYY,NYM,3.0,12.0,0,N,48760.0,-2,Ottavino,Cole,,9.0
2024-07-24,1,2024,OAK,HOU,1.0,8.0,0,D,14978.0,-1,Brown,Sears,,9.0
2024-07-24,1,2024,PIT,STL,5.0,0.0,1,D,20091.0,1,Pérez,Liberatore,,9.0
2024-07-24,1,2024,SEA,LAA,1.0,2.0,0,D,39953.0,-3,Crouse,Santos,Estévez,9.0
2024-07-24,1,2024,TEX,CHW,10.0,2.0,1,N,36989.0,4,Eovaldi,Flexen,,9.0
2024-07-24,1,2024,TOR,TBR,6.0,3.0,1,N,32276.0,1,Cabrera,Adam,,9.0
2024-07-24,1,2024,WSN,SDP,3.0,12.0,0,N,23323.0,-2,Waldron,Parker,,9.0
2024-07-25,1,2024,CLE,DET,0.0,3.0,0,D,32867.0,-1,Lucas,Williams,Miller,9.0
2024-07-25,1,2024,LAA,OAK,5.0,6.0,0,N,25752.0,-1,Stripling,Rosenberg,Ferguson,9.0
2024-07-25,1,2024,LAD,SFG,6.0,4.0,1,D,52291.0,1,Treinen,Rogers,Honeywell,9.0
2024-07-25,1,2024,MIA,BAL,6.0,7.0,0,D,17989.0,-1,Cano,Faucher,Pérez,10.0
2024-07-25,1,2024,NYM,ATL,3.0,2.0,1,N,34807.0,4,Maton,Johnson,,10.0
2024-07-25,1,2024,TEX,CHW,2.0,1.0,1,D,32913.0,5,Scherzer,Cannon,Robertson,9.0
2024-07-25,1,2024,TOR,TBR,0.0,13.0,0,D,41148.0,-1,Bradley,Bassitt,,9.0
2024-07-25,1,2024,WSN,SDP,0.0,3.0,0,D,20755.0,-3,Cease,Corbin,,9.0
2024-07-26,1,2024,ARI,PIT,4.0,3.0,1,N,31255.0,3,Gallen,Mlodzinski,Sewald,9.0
2024-07-26,1,2024,BAL,SDP,4.0,6.0,0,N,43692.0,-1,Suarez,Kimbrel,,9.0
2024-07-26,1,2024,BOS,NYY,9.0,7.0,1,N,36661.0,1,Horn,Weaver,Jansen,9.0
2024-07-26,1,2024,CHW,SEA,0.0,10.0,0,N,20170.0,-12,Kirby,Thorpe,,9.0
2024-07-26,1,2024,DET,MIN,3.0,9.0,0,N,27778.0,-1,López,Montero,,9.0
2024-07-26,1,2024,HOU,LAD,5.0,0.0,1,N,41452.0,2,Valdez,Stone,,9.0
2024-07-26,1,2024,KCR,CHC,6.0,0.0,1,N,36351.0,1,Singer,Hendricks,,9.0
2024-07-26,1,2024,LAA,OAK,4.0,5.0,0,N,28722.0,-2,Blackburn,Crouse,Erceg,9.0
2024-07-26,1,2024,MIL,MIA,2.0,6.0,0,N,30128.0,-1,Rogers,Peralta,,9.0
2024-07-26,1,2024,NYM,ATL,8.0,4.0,1,N,34673.0,5,Senga,Morton,,9.0
2024-07-26,1,2024,PHI,CLE,1.0,3.0,0,N,44448.0,-2,Lively,Sánchez,Clase,9.0
2024-07-26,1,2024,SFG,COL,11.0,4.0,1,N,32861.0,1,Harrison,Freeland,,9.0
2024-07-26,1,2024,STL,WSN,8.0,10.0,0,N,41382.0,-2,Barnes,Fernandez,,10.0
2024-07-26,1,2024,TBR,CIN,2.0,3.0,0,N,20441.0,-1,Martinez,Rodríguez,Díaz,10.0
2024-07-26,1,2024,TOR,TEX,6.0,5.0,1,N,35065.0,1,Green,Sborz,,9.0
2024-07-27,1,2024,ARI,PIT,9.0,5.0,1,N,35905.0,4,Pfaadt,Priester,,9.0
2024-07-27,1,2024,BAL,SDP,4.0,9.0,0,D,30008.0,-2,King,Kremer,,9.0
2024-07-27,1,2024,BOS,NYY,8.0,11.0,0,N,36711.0,-1,Holmes,Anderson,,10.0
2024-07-27,1,2024,CHW,SEA,3.0,6.0,0,N,21037.0,-13,Snider,Fedde,Muñoz,9.0
2024-07-27,1,2024,DET,MIN,7.0,2.0,1,N,35138.0,1,Skubal,Ryan,,9.0
2024-07-27,1,2024,HOU,LAD,7.0,6.0,1,N,41819.0,3,Hader,Treinen,,9.0
2024-07-27,1,2024,KCR,CHC,4.0,9.0,0,N,31784.0,-1,Merryweather,Lugo,,9.0
2024-07-27,1,2024,LAA,OAK,1.0,3.0,0,N,33755.0,-3,Spence,Anderson,Ferguson,9.0
2024-07-27,1,2024,MIL,MIA,3.0,7.0,0,N,36171.0,-2,Hoeing,Koenig,,9.0
2024-07-27,1,2024,NYM,ATL,0.0,4.0,0,D,35149.0,-1,Schwellenbach,Megill,,9.0
2024-07-27,1,2024,PHI,CLE,8.0,0.0,1,N,44356.0,1,Phillips,Carrasco,,9.0
2024-07-27,1,2024,SFG,COL,4.0,1.0,1,N,,2,Walker,Lawrence,Doval,9.0
2024-07-27,1,2024,STL,WSN,3.0,14.0,0,N,39372.0,-3,Irvin,Gibson,,9.0
2024-07-27,1,2024,TBR,CIN,4.0,0.0,1,D,23464.0,1,Littell,Abbott,,9.0
2024-07-27,1,2024,TOR,TEX,7.0,3.0,1,D,35917.0,2,Gausman,Lorenzen,,9.0
2024-07-27,2,2024,SFG,COL,5.0,0.0,1,N,34543.0,3,Birdsong,Gordon,,9.0
2024-07-28,1,2024,ARI,PIT,5.0,6.0,0,D,27162.0,-1,Chapman,Martinez,,10.0
2024-07-28,1,2024,BAL,SDP,8.0,6.0,1,D,38411.0,1,Pérez,Vásquez,Cano,9.0
2024-07-28,1,2024,BOS,NYY,2.0,8.0,0,N,36410.0,-2,Rodón,Houck,,9.0
2024-07-28,1,2024,CHW,SEA,3.0,6.0,0,D,17100.0,-14,Miller,Crochet,Muñoz,9.0
2024-07-28,1,2024,DET,MIN,0.0,5.0,0,D,24624.0,-1,Ober,Faedo,,9.0
2024-07-28,1,2024,HOU,LAD,2.0,6.0,0,D,41418.0,-1,Ryan,Arrighetti,,9.0
2024-07-28,1,2024,KCR,CHC,3.0,7.0,0,D,24839.0,-2,Assad,Ragans,,9.0
2024-07-28,1,2024,LAA,OAK,8.0,6.0,1,D,27016.0,1,Contreras,Bido,Garcia,9.0
2024-07-28,1,2024,MIL,MIA,6.0,2.0,1,D,32946.0,1,Junis,Tyler,,9.0
2024-07-28,1,2024,NYM,ATL,2.0,9.0,0,D,26916.0,-2,Lee,Peterson,,9.0
2024-07-28,1,2024,PHI,CLE,3.0,4.0,0,D,43845.0,-1,Herrin,Alvarado,Clase,9.0
2024-07-28,1,2024,SFG,COL,5.0,4.0,1,D,37178.0,4,Rodríguez,Gomber,Doval,9.0
2024-07-28,1,2024,STL,WSN,4.0,3.0,1,D,37693.0,1,Helsley,Floro,,9.0
2024-07-28,1,2024,TBR,CIN,2.0,1.0,1,D,19873.0,2,Cleavinger,Cruz,Fairbanks,9.0
2024-07-28,1,2024,TOR,TEX,7.0,3.0,1,D,40052.0,3,Berríos,Hernández,Pop,9.0
2024-07-29,1,2024,ARI,WSN,9.0,8.0,1,N,18790.0,1,Mantiply,Finnegan,,9.0
2024-07-29,1,2024,BAL,TOR,11.0,5.0,1,D,,2,Eflin,Rodríguez,,9.0
