key_mlbam,player_name,is_pitcher,team,player_id
669743,Alex Call,False,LAD,calla002
681911,Alex Vesia,True,LAD,vesia001
681624,Andy Pages,False,LAD,pagea001
666163,Ben Rortvedt,False,LAD,rortb001
605483,Blake Snell,True,LAD,snelb001
592779,Brock Stewart,True,LAD,stewb001
683618,Edgardo Henriquez,True,LAD,henre001
686218,Emmet Sheehan,True,LAD,sheee001
571771,Enrique Hernández,False,LAD,herne001
641778,Eric Lauer,True,LAD,lauee001
623465,Evan Phillips,True,LAD,phile001
518692,Freddie Freeman,False,LAD,freef001
676439,Hunter Feduccia,False,LAD,feduh001
676263,Jack Dreyer,True,LAD,dreyj001
669165,Kyle Hurt,True,LAD,hurtk001
663656,Kyle Tucker,False,LAD,tuckk001
571970,Max Muncy,False,LAD,muncm001
500743,Miguel Rojas,False,LAD,rojam002
605141,Mookie Betts,False,LAD,bettm001
808963,Roki Sasaki,True,LAD,sasar001
660271,Shohei Ohtani,False,LAD,ohtas001
656945,Tanner Scott,True,LAD,scott003
669373,Tarik Skubal,True,LAD,skubt001
606192,Teoscar Hernández,False,LAD,hernt002
669242,Tommy Edman,False,LAD,edmat001
808967,Yoshinobu Yamamoto,True,LAD,yamay001
665953,Andrés Chaparro,False,WSN,chapa002
674841,Andrew Alvarez,True,WSN,alvaa003
695418,Brad Lord,True,WSN,lordb001
691781,Brady House,False,WSN,housb001
682928,CJ Abrams,False,WSN,abrac001
676917,Cade Cavalli,True,WSN,cavac001
690925,Clayton Beeter,True,WSN,beetc001
695734,Daylen Lile,False,WSN,liled001
686611,Dylan Crews,False,WSN,crewd001
695670,Harry Ford,False,WSN,fordh001
696285,Jacob Young,False,WSN,younj004
656234,Jake Bird,True,WSN,birdj001
663623,Jake Irvin,True,WSN,irvij001
678391,Jorbit Vivas,False,WSN,vivaj001
677588,José Tena,False,WSN,tenaj001
660688,Keibert Ruiz,False,WSN,ruizk001
668820,Max Kranick,True,WSN,kranm001
683083,Nasim Nuñez,False,WSN,nunen001
687377,Orlando Ribalta,True,WSN,ribao001
676680,Tom Cosgrove,True,WSN,cosgt001
592866,Trevor Williams,True,WSN,willt002
681810,Austin Warren,True,NYM,warra003
666182,Bo Bichette,False,NYM,bichb001
683146,Brett Baty,False,NYM,batyb001
694646,Chayce McDermott,True,NYM,mcdec001
681035,Christian Scott,True,NYM,scotc001
666624,Christopher Morel,False,NYM,morec001
665506,Cristian Pache,False,NYM,pachc001
650960,Daniel Duarte,True,NYM,duard001
673380,Dedniel Núñez,True,NYM,nuned003
676572,Eric Wagaman,False,NYM,wagae001
682626,Francisco Alvarez,False,NYM,alvaf001
596019,Francisco Lindor,False,NYM,lindf001
676724,Jared Young,False,NYM,younj003
702752,Jonathan Pintaro,True,NYM,pintj002
673540,Kodai Senga,True,NYM,sengk001
673357,Luis Robert Jr.,False,NYM,robel002
620443,Luis Torrens,False,NYM,torrl001
543760,Marcus Semien,False,NYM,semim001
690997,Nolan McLean,True,NYM,mclen001
476594,Robert Stock,True,NYM,stocr001
640455,Sean Manaea,True,NYM,manas001
